filecode,inputLine,SecType,Symbol,Underlying,Expiry,Strike,O_Type,Trade_Time,TotalQ,Lot_Time,Exchange,Q,Price,Proceeds,CommTax,Basis,Realized_PL,Multi,Codes,1675,Account
09S,1010,S,LNKD,LNKD,,,,2012-07-16 10:05:05,100,2012-07-12 09:52:52,NYSE,-5,88.570502,-0.004381776,-2.41315E-07,-442.85,-74.68,1,MSL;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1011,S,LNKD,LNKD,,,,2012-07-16 10:05:05,100,2012-07-12 09:52:52,NYSE,-6,88.579844,-0.000262907,-1.44789E-08,-531.48,-89.56,1,MSL;C;ST;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1012,S,LNKD,LNKD,,,,2012-07-17 09:41:44,100,,NYSE,100,102.5,-10250,-0.57,9093.8,-1156.77,1,LI;C,CS,IB9048
09S,1013,S,LNKD,LNKD,,,,2012-07-17 09:41:44,100,2012-07-13 09:41:52,NYSE,-23,90.953937,-2357.5,-0.1311,-2091.94,-265.69,1,LI;C;ST,C,IB9048
09S,1014,S,LNKD,LNKD,,,,2012-07-17 09:41:44,100,2012-07-13 09:41:52,NYSE,-50,90.939924,-1178.75,-0.06555,-4547,-578.29,1,LI;C;ST;ST,C,IB9048
09S,1015,S,LNKD,LNKD,,,,2012-07-17 09:41:44,100,2012-07-13 09:41:52,NYSE,-2,90.91512,-23.575,-0.001311,-181.83,-23.18,1,LI;C;ST;ST;ST,C,IB9048
09S,1016,S,LNKD,LNKD,,,,2012-07-17 09:41:44,100,2012-07-13 09:41:52,NYSE,-2,90.834112,-0.4715,-0.00002622,-181.67,-23.34,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,1017,S,LNKD,LNKD,,,,2012-07-17 09:41:44,100,2012-07-13 09:41:52,NYSE,-3,90.937187,-0.014145,-7.866E-07,-272.81,-34.71,1,LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1018,S,LNKD,LNKD,,,,2012-07-17 09:41:44,100,2012-07-13 09:41:52,NYSE,-20,90.927845,-0.002829,-1.5732E-07,-1818.56,-231.56,1,LI;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1019,S,LNKD,LNKD,,,,2012-07-17 10:41:34,100,,NYSE,100,101.11,-10111,-0.57,9296,-815.57,1,LI;C,CS,IB9048
09S,1020,S,LNKD,LNKD,,,,2012-07-17 10:41:34,100,2012-07-12 12:59:38,NYSE,-2,92.889632,-202.22,-0.0114,-185.78,-16.45,1,LI;C;ST,C,IB9048
09S,1021,S,LNKD,LNKD,,,,2012-07-17 10:41:34,100,2012-07-12 12:59:38,NYSE,-10,92.96491,-20.222,-0.00114,-929.65,-81.51,1,LI;C;ST;ST,C,IB9048
09S,1022,S,LNKD,LNKD,,,,2012-07-17 10:41:34,100,2012-07-12 12:59:38,NYSE,-12,92.975526,-2.42664,-0.0001368,-1115.71,-97.68,1,LI;C;ST;ST;ST,C,IB9048
09S,1023,S,LNKD,LNKD,,,,2012-07-17 10:41:34,100,2012-07-12 12:59:38,NYSE,-5,92.906699,-0.121332,-0.00000684,-464.53,-41.05,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,1024,S,LNKD,LNKD,,,,2012-07-17 10:41:34,100,2012-07-12 12:59:38,NYSE,-20,92.936764,-0.0242664,-0.000001368,-1858.74,-163.58,1,LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1025,S,LNKD,LNKD,,,,2012-07-17 10:41:34,100,2012-07-12 12:59:38,NYSE,-29,92.964295,-0.007037256,-3.9672E-07,-2695.96,-236.39,1,LI;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1026,S,LNKD,LNKD,,,,2012-07-17 10:41:34,100,2012-07-12 12:59:38,NYSE,-22,92.983382,-0.001548196,-8.72784E-08,-2045.63,-178.91,1,LI;C;ST;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1027,S,LNKD,LNKD,,,,2012-07-17 12:05:06,-100,,NYSE,-100,102.52,10252,-0.8,-10251.2,1494.34,1,O,O,IB9048
09S,1028,S,LNKD,LNKD,,,,2012-07-17 12:24:28,-100,,NYSE,-100,103.52,10352,-0.8,-10351.2,1156.77,1,O,O,IB9048
09S,1029,S,LNKD,LNKD,,,,2012-07-17 12:43:02,100,,NYSE,100,102.51,-10251,-0.57,9194.43,-1057.14,1,LI;C,CS,IB9048
09S,1030,S,LNKD,LNKD,,,,2012-07-17 12:43:02,100,2012-07-17 12:24:28,NYSE,-23,91.960205,-2357.73,-0.1311,-2115.08,-242.78,1,LI;C;ST,C,IB9048
09S,1031,S,LNKD,LNKD,,,,2012-07-17 12:43:02,100,2012-07-17 12:24:28,NYSE,-50,91.946193,-1178.865,-0.06555,-4597.31,-528.48,1,LI;C;ST;ST,C,IB9048
09S,1032,S,LNKD,LNKD,,,,2012-07-17 12:43:02,100,2012-07-17 12:24:28,NYSE,-2,91.92139,-23.5773,-0.001311,-183.84,-21.19,1,LI;C;ST;ST;ST,C,IB9048
09S,1033,S,LNKD,LNKD,,,,2012-07-17 12:43:02,100,2012-07-17 12:24:28,NYSE,-2,91.84038,-0.471546,-0.00002622,-183.68,-21.35,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,1034,S,LNKD,LNKD,,,,2012-07-17 12:43:02,100,2012-07-17 12:24:28,NYSE,-3,91.943456,-0.01414638,-7.866E-07,-275.83,-31.72,1,LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1035,S,LNKD,LNKD,,,,2012-07-17 12:43:02,100,2012-07-17 12:24:28,NYSE,-20,91.934114,-0.002829276,-1.5732E-07,-1838.68,-211.63,1,LI;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1036,S,LNKD,LNKD,,,,2012-07-17 14:45:51,-100,,NYSE,-20,103.52,2070.4,-0.72,-2069.68,163.03,1,P;O,O,IB9048
09S,1037,S,LNKD,LNKD,,,,2012-07-17 14:45:51,-100,,NYSE,-80,103.52,8281.6,-0.08,-8281.52,652.54,1,P;O,O,IB9048
09S,1038,S,CADX,CADX,,,,2012-07-17 15:10:13,1000,,ISLAND,1000,4.37,-4370,-1.5,4371.5,5017.39,1,O,O,IB9048
09S,1039,S,LNKD,LNKD,,,,2012-07-18 09:59:33,-100,,NYSE,-100,104.52,10452,-0.8,-10451.2,1057.14,1,O,O,IB9048
09S,1040,S,CELG,CELG,,,,2012-07-19 06:46:04,-100,,ARCA,-100,67.8,6780,-0.66,-6442.65,336.69,1,LI;C,CS,IB9048
09S,1041,S,CELG,CELG,,,,2012-07-19 06:46:04,-100,2012-06-29 15:31:43,ARCA,3,64.425286,203.4,-0.0198,193.28,10.1,1,LI;C;ST,C,IB9048
09S,1042,S,CELG,CELG,,,,2012-07-19 06:46:04,-100,2012-06-29 15:31:43,ARCA,27,64.424,54.918,-0.005346,1739.45,90.97,1,LI;C;ST;ST,C,IB9048
09S,1043,S,CELG,CELG,,,,2012-07-19 06:46:04,-100,2012-06-29 15:31:43,ARCA,29,64.437808,15.92622,-0.00155034,1868.7,97.31,1,LI;C;ST;ST;ST,C,IB9048
09S,1044,S,CELG,CELG,,,,2012-07-19 06:46:04,-100,2012-06-29 15:31:43,ARCA,31,64.418483,4.9371282,-0.000480605,1996.97,104.62,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,1045,S,CELG,CELG,,,,2012-07-19 06:46:04,-100,2012-06-29 15:31:43,ARCA,10,64.42549,0.49371282,-4.80605E-05,644.25,33.68,1,LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1046,S,CELG,CELG,,,,2012-07-19 11:35:00,-100,,ISLAND,-100,67.85,6785,-0.65,-6445.25,339.1,1,LI;C,CS,IB9048
09S,1047,S,CELG,CELG,,,,2012-07-19 11:35:00,-100,2012-06-29 15:31:43,ISLAND,29,64.42549,1967.65,-0.1885,1868.34,99.12,1,LI;C;ST,C,IB9048
09S,1048,S,CELG,CELG,,,,2012-07-19 11:35:00,-100,2012-06-29 15:31:43,ISLAND,10,64.447676,196.765,-0.01885,644.48,33.96,1,LI;C;ST;ST,C,IB9048
09S,1049,S,CELG,CELG,,,,2012-07-19 11:35:00,-100,2012-06-29 15:31:43,ISLAND,61,64.466168,120.02665,-0.0114985,3932.44,206.02,1,LI;C;ST;ST;ST,C,IB9048
09S,1050,S,CELG,CELG,,,,2012-07-19 15:44:51,-100,,ISLAND,-85,68.02,5781.7,-0.66,-5423.98,357.06,1,P;LI;C,CS,IB9048
09S,1051,S,CELG,CELG,,,,2012-07-19 15:44:51,-100,2012-06-29 11:38:27,ISLAND,85,63.811503,4914.445,-0.561,5423.98,357.06,1,P;LI;C;ST,C,IB9048
09S,1052,S,CELG,CELG,,,,2012-07-19 15:44:51,-100,,ISLAND,-15,68.02,1020.3,0.01,-957.17,63.13,1,P;LI;C,CS,IB9048
09S,1053,S,CELG,CELG,,,,2012-07-19 15:44:51,-100,2012-06-29 11:38:27,ISLAND,15,63.811503,153.045,0.0015,957.17,63.13,1,P;LI;C;ST,C,IB9048
09S,1054,O,ANR 21JUL12 7.0 P,ANR,2012-07-21,7,P,2012-07-20 16:20:00,4,2012-07-10 00:00:00,CBOE,-4,0.252737,104,-2.91,-101.09,0,100,O;ST,O,IB9048
09S,1055,O,BKS 21JUL12 17.0 C,BKS,2012-07-21,17,C,2012-07-20 16:20:00,8,2012-06-29 00:00:00,BATS,-8,0.578667,-80,0.05,-462.93,462.93,100,MSL;C;ST;ST,C,IB9048
09S,1056,O,BKS 21JUL12 18.0 C,BKS,2012-07-21,18,C,2012-07-20 16:20:00,10,2012-06-29 00:00:00,BATS,-10,0.325236,175,0.12,-325.24,325.24,100,O;ST,O,IB9048
09S,1057,O,CELG 21JUL12 57.5 P,CELG,2012-07-21,57.5,P,2012-07-20 16:20:00,5,2012-06-21 00:00:00,AMEX,-5,1.042719,105,-0.73,-521.36,521.36,100,P;O;ST,O,IB9048
09S,1058,S,LNKD,LNKD,,,,2012-07-23 09:39:43,100,,NYSE,52,102.9,-5350.8,-0.63,4885.33,-466.1,1,P;LI;C,CS,IB9048
09S,1059,S,LNKD,LNKD,,,,2012-07-23 09:39:43,100,2012-07-18 09:59:33,NYSE,-23,93.956452,-1230.684,-0.1449,-2161,-205.98,1,P;LI;C;ST,C,IB9048
09S,1060,S,LNKD,LNKD,,,,2012-07-23 09:39:43,100,2012-07-18 09:59:33,NYSE,-29,93.94244,-356.89836,-0.042021,-2724.33,-260.12,1,P;LI;C;ST;ST,C,IB9048
09S,1061,S,LNKD,LNKD,,,,2012-07-23 09:40:03,100,,BATS,48,102.9,-4939.2,0.11,4508.73,-430.36,1,P;LI;C,CS,IB9048
09S,1062,S,LNKD,LNKD,,,,2012-07-23 09:40:03,100,2012-07-18 09:59:33,BATS,-21,93.94244,-1037.232,0.0231,-1972.79,-188.06,1,P;LI;C;ST,C,IB9048
09S,1063,S,LNKD,LNKD,,,,2012-07-23 09:40:03,100,2012-07-18 09:59:33,BATS,-2,93.917636,-20.74464,0.000462,-187.84,-17.96,1,P;LI;C;ST;ST,C,IB9048
09S,1064,S,LNKD,LNKD,,,,2012-07-23 09:40:03,100,2012-07-18 09:59:33,BATS,-2,93.836626,-0.4148928,0.00000924,-187.67,-18.12,1,P;LI;C;ST;ST;ST,C,IB9048
09S,1065,S,LNKD,LNKD,,,,2012-07-23 09:40:03,100,2012-07-18 09:59:33,BATS,-3,93.939702,-0.012446784,2.772E-07,-281.82,-26.87,1,P;LI;C;ST;ST;ST;ST,C,IB9048
09S,1066,S,LNKD,LNKD,,,,2012-07-23 09:40:03,100,2012-07-18 09:59:33,BATS,-20,93.93036,-0.002489357,5.544E-08,-1878.61,-179.35,1,P;LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1067,S,LNKD,LNKD,,,,2012-07-23 09:42:45,100,,NYSE,100,102.51,-10251,-0.57,9535.63,-715.94,1,LI;C,CS,IB9048
09S,1068,S,LNKD,LNKD,,,,2012-07-23 09:42:45,100,2012-07-17 14:45:51,NYSE,-2,95.292906,-205.02,-0.0114,-190.59,-14.45,1,LI;C;ST,C,IB9048
09S,1069,S,LNKD,LNKD,,,,2012-07-23 09:42:45,100,2012-07-17 14:45:51,NYSE,-10,95.368186,-20.502,-0.00114,-953.68,-71.48,1,LI;C;ST;ST,C,IB9048
09S,1070,S,LNKD,LNKD,,,,2012-07-23 09:42:45,100,2012-07-17 14:45:51,NYSE,-12,95.378801,-2.46024,-0.0001368,-1144.55,-85.64,1,LI;C;ST;ST;ST,C,IB9048
09S,1071,S,LNKD,LNKD,,,,2012-07-23 09:42:45,100,2012-07-17 14:45:51,NYSE,-5,95.309974,-0.123012,-0.00000684,-476.55,-36.03,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,1072,S,LNKD,LNKD,,,,2012-07-23 09:42:45,100,2012-07-17 14:45:51,NYSE,-9,95.36757,-0.01107108,-6.156E-07,-858.31,-64.33,1,LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1073,S,LNKD,LNKD,,,,2012-07-23 09:42:45,100,2012-07-17 14:45:51,NYSE,-20,95.340039,-0.002214216,-1.2312E-07,-1906.8,-143.51,1,LI;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1074,S,LNKD,LNKD,,,,2012-07-23 09:42:45,100,2012-07-17 14:45:51,NYSE,-22,95.386657,-0.000487128,-2.70864E-08,-2098.51,-156.84,1,LI;C;ST;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1075,S,LNKD,LNKD,,,,2012-07-23 09:42:45,100,2012-07-17 14:45:51,NYSE,-20,95.33254,-9.74255E-05,-5.41728E-09,-1906.65,-143.66,1,LI;C;ST;ST;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1076,S,LNKD,LNKD,,,,2012-07-23 13:10:37,-100,,NYSE,-100,103.52,10352,-0.8,-10351.2,896.47,1,O,O,IB9048
09S,1077,S,CELG,CELG,,,,2012-07-23 13:50:43,200,,ISLAND,200,65.65,-13130,-0.3,13130.3,0,1,O,O,IB9048
09S,1078,S,CADX,CADX,,,,2012-07-23 13:57:47,300,,ARCA,100,4.13,-413,-0.51,413.51,0,1,P;O,O,IB9048
09S,1079,S,CADX,CADX,,,,2012-07-23 13:57:47,300,,ARCA,100,4.13,-413,0.19,412.81,0,1,P;O,O,IB9048
09S,1080,S,CADX,CADX,,,,2012-07-23 14:00:26,300,,ARCA,100,4.13,-413,-0.16,413.16,0,1,P;O,O,IB9048
09S,1081,S,LNKD,LNKD,,,,2012-07-23 14:16:29,-100,,NYSE,-3,104.62,313.86,-0.7,-313.16,21.39,1,P;O,O,IB9048
09S,1082,S,LNKD,LNKD,,,,2012-07-23 14:16:33,-100,,BATS,-51,104.62,5335.62,0,-5335.62,365.6,1,P;O,O,IB9048
09S,1083,S,LNKD,LNKD,,,,2012-07-23 14:16:33,-100,,BATS,-3,104.62,313.86,0,-313.86,21.44,1,P;O,O,IB9048
09S,1084,S,LNKD,LNKD,,,,2012-07-23 14:16:37,-100,,BATS,-43,104.62,4498.66,0,-4498.66,307.51,1,P;O,O,IB9048
09S,1085,S,LNKD,LNKD,,,,2012-07-23 14:54:01,100,,NYSE,47,103.61,-4869.67,-0.64,4581.05,-289.26,1,P;LI;C,CS,IB9048
09S,1086,S,LNKD,LNKD,,,,2012-07-23 14:54:01,100,2012-07-23 14:16:37,NYSE,-2,97.397157,-97.3934,-0.0128,-194.79,-12.45,1,P;LI;C;ST,C,IB9048
09S,1087,S,LNKD,LNKD,,,,2012-07-23 14:54:01,100,2012-07-23 14:16:37,NYSE,-10,97.472436,-9.73934,-0.00128,-974.72,-61.51,1,P;LI;C;ST;ST,C,IB9048
09S,1088,S,LNKD,LNKD,,,,2012-07-23 14:54:01,100,2012-07-23 14:16:37,NYSE,-12,97.483051,-1.1687208,-0.0001536,-1169.8,-73.69,1,P;LI;C;ST;ST;ST,C,IB9048
09S,1089,S,LNKD,LNKD,,,,2012-07-23 14:54:01,100,2012-07-23 14:16:37,NYSE,-5,97.414224,-0.05843604,-0.00000768,-487.07,-31.05,1,P;LI;C;ST;ST;ST;ST,C,IB9048
09S,1090,S,LNKD,LNKD,,,,2012-07-23 14:54:01,100,2012-07-23 14:16:37,NYSE,-6,97.471821,-0.003506162,-4.608E-07,-584.83,-36.91,1,P;LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1091,S,LNKD,LNKD,,,,2012-07-23 14:54:01,100,2012-07-23 14:16:37,NYSE,-8,97.490908,-0.000280493,-3.6864E-08,-779.93,-49.06,1,P;LI;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1092,S,LNKD,LNKD,,,,2012-07-23 14:54:01,100,2012-07-23 14:16:33,NYSE,-3,97.471821,-8.41479E-06,-1.10592E-09,-292.42,-18.46,1,P;LI;C;ST;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1093,S,LNKD,LNKD,,,,2012-07-23 14:54:01,100,2012-07-23 14:16:33,NYSE,-1,97.490908,-8.41479E-08,-1.10592E-11,-97.49,-6.13,1,P;LI;C;ST;ST;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1094,S,LNKD,LNKD,,,,2012-07-23 14:54:23,100,,BATS,53,103.61,-5491.33,0.12,5164.3,-326.91,1,P;LI;C,CS,IB9048
09S,1095,S,LNKD,LNKD,,,,2012-07-23 14:54:23,100,2012-07-23 14:16:33,BATS,-10,97.490908,-549.133,0.012,-974.91,-61.17,1,P;LI;C;ST,C,IB9048
09S,1096,S,LNKD,LNKD,,,,2012-07-23 14:54:23,100,2012-07-23 14:16:33,BATS,-20,97.44429,-109.8266,0.0024,-1948.89,-123.27,1,P;LI;C;ST;ST,C,IB9048
09S,1097,S,LNKD,LNKD,,,,2012-07-23 14:54:23,100,2012-07-23 14:16:33,BATS,-20,97.43679,-21.96532,0.00048,-1948.74,-123.42,1,P;LI;C;ST;ST;ST,C,IB9048
09S,1098,S,LNKD,LNKD,,,,2012-07-23 14:54:23,100,2012-07-23 14:16:29,BATS,-3,97.256369,-0.6589596,0.0000144,-291.77,-19.05,1,P;LI;C;ST;ST;ST;ST,C,IB9048
09S,1099,S,ARNA,ARNA,,,,2012-07-23 15:43:19,500,,BEX,200,9.93,-1986,-0.64,1986.64,0,1,P;O,O,IB9048
09S,1100,S,ARNA,ARNA,,,,2012-07-23 15:43:19,500,,CBSX,300,9.93,-2979,-0.66,2979.66,0,1,P;O,O,IB9048
09S,1101,S,ALXA,ALXA,,,,2012-07-24 15:58:32,213,,ISLAND,50,3.47,-173.5,-0.86,174.36,0,1,P;O,O,IB9048
09S,1102,S,ALXA,ALXA,,,,2012-07-24 15:58:32,213,,ISLAND,163,3.47,-565.61,-0.57,566.18,0,1,P;O,O,IB9048
09S,1103,S,ALXA,ALXA,,,,2012-07-25 09:30:00,287,,ISLAND,287,3.46,-993.02,-1.21,994.23,0,1,O,O,IB9048
09S,1104,S,LNKD,LNKD,,,,2012-07-25 10:37:42,100,,NYSE,100,102.21,-10221,-0.57,9454.73,-766.84,1,LI;C,CS,IB9048
09S,1105,S,LNKD,LNKD,,,,2012-07-25 10:37:42,100,2012-07-23 13:10:37,NYSE,-21,94.556715,-2146.41,-0.1197,-1985.69,-160.84,1,LI;C;ST,C,IB9048
09S,1106,S,LNKD,LNKD,,,,2012-07-25 10:37:42,100,2012-07-23 13:10:37,NYSE,-23,94.556254,-493.6743,-0.027531,-2174.79,-176.17,1,LI;C;ST;ST,C,IB9048
09S,1107,S,LNKD,LNKD,,,,2012-07-25 10:37:42,100,2012-07-23 13:10:37,NYSE,-29,94.542241,-143.165547,-0.00798399,-2741.72,-222.53,1,LI;C;ST;ST;ST,C,IB9048
09S,1108,S,LNKD,LNKD,,,,2012-07-25 10:37:42,100,2012-07-23 13:10:37,NYSE,-2,94.53191,-2.86331094,-0.00015968,-189.06,-15.37,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,1109,S,LNKD,LNKD,,,,2012-07-25 10:37:42,100,2012-07-23 13:10:37,NYSE,-2,94.450902,-0.057266219,-3.1936E-06,-188.9,-15.53,1,LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1110,S,LNKD,LNKD,,,,2012-07-25 10:37:42,100,2012-07-23 13:10:37,NYSE,-3,94.553977,-0.001717987,-9.58079E-08,-283.66,-22.99,1,LI;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1111,S,LNKD,LNKD,,,,2012-07-25 10:37:42,100,2012-07-23 13:10:37,NYSE,-20,94.544635,-0.000343597,-1.91616E-08,-1890.89,-153.42,1,LI;C;ST;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1112,S,LNKD,LNKD,,,,2012-07-25 10:59:41,100,,NYSE,100,101.51,-10151,-0.57,8756.86,-1394.71,1,LI;C,CS,IB9048
09S,1113,S,LNKD,LNKD,,,,2012-07-25 10:59:41,100,2012-07-17 12:05:06,NYSE,-1,87.569085,-101.51,-0.0057,-87.57,-13.95,1,LI;C;ST,C,IB9048
09S,1114,S,LNKD,LNKD,,,,2012-07-25 10:59:41,100,2012-07-17 12:05:06,NYSE,-5,87.576793,-5.0755,-0.000285,-437.88,-69.69,1,LI;C;ST;ST,C,IB9048
09S,1115,S,LNKD,LNKD,,,,2012-07-25 10:59:41,100,2012-07-17 12:05:06,NYSE,-6,87.586135,-0.30453,-0.0000171,-525.52,-83.58,1,LI;C;ST;ST;ST,C,IB9048
09S,1116,S,LNKD,LNKD,,,,2012-07-25 10:59:41,100,2012-07-17 12:05:06,NYSE,-6,87.576021,-0.0182718,-0.000001026,-525.46,-83.64,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,1117,S,LNKD,LNKD,,,,2012-07-25 10:59:41,100,2012-07-17 12:05:06,NYSE,-12,87.567199,-0.002192616,-1.2312E-07,-1050.81,-167.38,1,LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1118,S,LNKD,LNKD,,,,2012-07-25 10:59:41,100,2012-07-17 12:05:06,NYSE,-28,87.562781,-0.000613932,-3.44736E-08,-2451.76,-390.68,1,LI;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1119,S,LNKD,LNKD,,,,2012-07-25 10:59:41,100,2012-07-17 12:05:06,NYSE,-42,87.568321,-0.000257852,-1.44789E-08,-3677.87,-585.79,1,LI;C;ST;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1120,S,LNKD,LNKD,,,,2012-07-25 11:14:57,-100,,NYSE,-100,102.56,10256,-0.8,-10255.2,616.17,1,O,O,IB9048
09S,1121,S,LNKD,LNKD,,,,2012-07-25 16:35:23,76,,ARCA,76,101.51,-7714.76,-0.56,7325.74,-389.57,1,LI;C,CS,IB9048
09S,1122,S,LNKD,LNKD,,,,2012-07-25 16:35:23,76,2012-07-25 11:14:57,ARCA,-2,96.325546,-203.02,-0.014736842,-192.65,-10.38,1,LI;C;ST,C,IB9048
09S,1123,S,LNKD,LNKD,,,,2012-07-25 16:35:23,76,2012-07-25 11:14:57,ARCA,-10,96.400826,-26.71315789,-0.001939058,-964.01,-51.16,1,LI;C;ST;ST,C,IB9048
09S,1124,S,LNKD,LNKD,,,,2012-07-25 16:35:23,76,2012-07-25 11:14:57,ARCA,-12,96.411441,-4.217867036,-0.000306167,-1156.94,-61.27,1,LI;C;ST;ST;ST,C,IB9048
09S,1125,S,LNKD,LNKD,,,,2012-07-25 16:35:23,76,2012-07-25 11:14:57,ARCA,-10,96.435204,-0.554982505,-4.02851E-05,-964.35,-50.82,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,1126,S,LNKD,LNKD,,,,2012-07-25 16:35:23,76,2012-07-25 11:14:57,ARCA,-20,96.388586,-0.146048028,-1.06014E-05,-1927.77,-102.57,1,LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1127,S,LNKD,LNKD,,,,2012-07-25 16:35:23,76,2012-07-25 11:14:57,ARCA,-20,96.381086,-0.038433691,-2.78983E-06,-1927.62,-102.72,1,LI;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1128,S,LNKD,LNKD,,,,2012-07-25 16:35:23,76,2012-07-25 11:14:57,ARCA,-2,96.200666,-0.001011413,-7.34166E-08,-192.4,-10.63,1,LI;C;ST;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1129,S,CELG,CELG,,,,2012-07-25 17:14:22,-100,,ARCA,-100,66.66,6666,-0.66,-6565.15,100.19,1,LI;C,CS,IB9048
09S,1130,S,CELG,CELG,,,,2012-07-25 17:14:22,-100,2012-07-23 13:50:43,ARCA,100,65.651503,6666,-0.66,6565.15,100.19,1,LI;C;ST,C,IB9048
09S,1131,S,LNKD,LNKD,,,,2012-07-26 06:10:50,24,,ARCA,24,101.51,-2436.24,-0.66,2313.29,-123.61,1,LI;C,CS,IB9048
09S,1132,S,LNKD,LNKD,,,,2012-07-26 06:10:50,24,2012-07-25 11:14:57,ARCA,-1,96.200666,-101.51,-0.0275,-96.2,-5.34,1,LI;C;ST,C,IB9048
09S,1133,S,LNKD,LNKD,,,,2012-07-26 06:10:50,24,2012-07-25 11:14:57,ARCA,-5,96.342614,-21.14791667,-0.005729167,-481.71,-25.97,1,LI;C;ST;ST,C,IB9048
09S,1134,S,LNKD,LNKD,,,,2012-07-26 06:10:50,24,2012-07-25 11:14:57,ARCA,-6,96.40021,-5.286979167,-0.001432292,-578.4,-30.82,1,LI;C;ST;ST;ST,C,IB9048
09S,1135,S,LNKD,LNKD,,,,2012-07-26 06:10:50,24,2012-07-25 11:14:57,ARCA,-8,96.419298,-1.762326389,-0.000477431,-771.35,-40.94,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,1136,S,LNKD,LNKD,,,,2012-07-26 06:10:50,24,2012-07-25 11:14:57,ARCA,-1,96.419297,-0.073430266,-1.98929E-05,-96.42,-5.12,1,LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,1137,S,LNKD,LNKD,,,,2012-07-26 06:10:50,24,2012-07-25 11:14:57,ARCA,-3,96.400211,-0.009178783,-2.48662E-06,-289.2,-15.41,1,LI;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,1138,S,CELG,CELG,,,,2012-07-26 07:39:38,-100,,ARCA,-100,67.66,6766,-0.66,-6565.15,200.19,1,LI;C,CS,IB9048
09S,1139,S,CELG,CELG,,,,2012-07-26 07:39:38,-100,2012-07-23 13:50:43,ARCA,100,65.651503,6766,-0.66,6565.15,200.19,1,LI;C;ST,C,IB9048
09S,1140,S,LNKD,LNKD,,,,2012-07-26 10:02:25,100,,NYSE,100,100.51,-10051,-0.57,8931.27,-1120.3,1,LI;C,CS,IB9048
09S,1141,S,LNKD,LNKD,,,,2012-07-26 10:02:25,100,2012-07-10 13:17:44,NYSE,-2,89.3197,-201.02,-0.0114,-178.64,-22.39,1,LI;C;ST,C,IB9048
09S,1142,S,LNKD,LNKD,,,,2012-07-26 10:02:25,100,2012-07-10 13:17:44,NYSE,-12,89.3197,-24.1224,-0.001368,-1071.84,-134.35,1,LI;C;ST;ST,C,IB9048
09S,1143,S,LNKD,LNKD,,,,2012-07-26 10:02:25,100,2012-07-10 13:17:44,NYSE,-86,89.311554,-20.745264,-0.00117648,-7680.79,-963.56,1,LI;C;ST;ST;ST,C,IB9048
09S,1144,S,LNKD,LNKD,,,,2012-07-26 11:13:39,-100,,NYSE,-100,101.52,10152,-0.8,-10151.2,766.84,1,O,O,IB9048
09S,1145,S,LNKD,LNKD,,,,2012-07-26 11:54:58,100,,NYSE,35,100.51,-3517.85,-0.66,3284.85,-233.66,1,P;LI;C,CS,IB9048
09S,1146,S,LNKD,LNKD,,,,2012-07-26 11:54:58,100,2012-07-26 11:13:39,NYSE,-21,93.853028,-738.7485,-0.1386,-1970.91,-140.19,1,P;LI;C;ST,C,IB9048
